type,id,ntags,tagkey,tagvalue,lat,lon
node,5205512816,0,,,14.6563289,121.0512418
node,5205512817,0,,,14.6562666,121.0511988
node,5205512818,0,,,14.6565547,121.0513651
node,5205512819,0,,,14.6565158,121.0514201
node,5205512820,0,,,14.6564768,121.0513906
node,5205512821,0,,,14.6565157,121.0513356
node,5205512822,0,,,14.6566168,121.0510909
node,5205512823,0,,,14.6565882,121.0511325
node,5205512824,0,,,14.6565196,121.0510822
node,5205512825,0,,,14.6565481,121.0510406
node,5205512826,0,,,14.6566284,121.0509476
node,5205512827,0,,,14.6565804,121.0509892
node,5205512828,0,,,14.656528,121.0509245
node,5205512829,0,,,14.656576,121.050883
node,5205512830,0,,,14.6564193,121.0510551
node,5205512831,0,,,14.656479,121.051098
node,5205512832,0,,,14.6565131,121.0510473
node,5205512833,0,,,14.6564534,121.0510044
node,5205512834,0,,,14.656457,121.0509913
node,5205512835,0,,,14.656531,121.0510409
node,5205512836,0,,,14.6565598,121.050995
node,5205512837,0,,,14.6564859,121.0509454
node,5205512838,0,,,14.6563348,121.0509573
node,5205512839,0,,,14.6564023,121.0510029
node,5205512840,0,,,14.6564379,121.0509467
node,5205512841,0,,,14.6563704,121.0509011
node,5205512842,0,,,14.6564556,121.050801
node,5205512843,0,,,14.6564115,121.0508815
node,5205512844,0,,,14.6563523,121.0508468
node,5205512845,0,,,14.6563964,121.0507663
node,5205539210,0,,,14.6561176,121.0524048
node,5205539211,0,,,14.65608,121.0524276
node,5205539212,0,,,14.6560577,121.0523884
node,5205539213,0,,,14.6560953,121.0523656
node,5205539214,0,,,14.656645,121.0518481
node,5205539215,0,,,14.6566048,121.0518856
node,5205539216,0,,,14.6565871,121.0518654
node,5205539217,0,,,14.6566273,121.0518278
node,5205539218,0,,,14.6565615,121.0517254
node,5205539219,0,,,14.6565874,121.0517643
node,5205539220,0,,,14.6566338,121.0517313
node,5205545921,0,,,14.6566078,121.0516924
node,5205545922,0,,,14.6555787,121.0518431
node,5205545923,0,,,14.655641,121.0518753
node,5205545924,0,,,14.6556607,121.0518345
node,5205545925,0,,,14.6555984,121.0518023
node,5205545926,0,,,14.6559167,121.0523951
node,5205545927,0,,,14.6558862,121.0523958
node,5205545928,0,,,14.6558858,121.0523757
node,5205545929,0,,,14.6559163,121.052375
node,5205545930,0,,,14.6564534,121.0522603
node,5205545931,0,,,14.6564035,121.0522522
node,5205545932,0,,,14.656408,121.0522221
node,5205545933,0,,,14.656458,121.0522301
node,5205545934,0,,,14.6560625,121.0525191
node,5205545935,0,,,14.6561287,121.0525519
node,5205545936,0,,,14.656142,121.0525232
node,5205545937,0,,,14.6560759,121.0524903
node,5205545938,0,,,14.6562613,121.0519928
node,5205545939,0,,,14.6562334,121.0520437
node,5205545940,0,,,14.6561829,121.0520142
node,5205545941,0,,,14.6562108,121.0519633
node,5205545942,0,,,14.6562401,121.0521468
node,5205545943,0,,,14.6562246,121.0521971
node,5205545944,0,,,14.6561764,121.0521812
node,5205545945,0,,,14.656192,121.0521309
node,5205545946,0,,,14.6559614,121.0518245
node,5205545947,0,,,14.6559335,121.0518775
node,5205545948,0,,,14.6559727,121.0518996
node,5205545949,0,,,14.6560006,121.0518466
node,5205545950,0,,,14.6553802,121.0515204
node,5205545951,0,,,14.6554296,121.05156
node,5205545952,0,,,14.6554459,121.0515381
node,5205545953,0,,,14.6553966,121.0514986
node,5205545954,0,,,14.6555397,121.0515979
node,5205545955,0,,,14.6555819,121.051624
node,5205545956,0,,,14.655601,121.0515911
node,5205545957,0,,,14.6555588,121.051565
node,5205545958,0,,,14.6555531,121.0515339
node,5205545959,0,,,14.6554992,121.0515963
node,5205545960,0,,,14.6554544,121.0515549
node,5205545961,0,,,14.6555082,121.0514925
node,5205545962,0,,,14.6553515,121.0519124
node,5205545963,0,,,14.6553359,121.0519452
node,5205545964,0,,,14.655361,121.0519579
node,5205545965,0,,,14.6553765,121.051925
node,5205545966,0,,,14.6554136,121.0519242
node,5205545967,0,,,14.6553708,121.0519068
node,5205545968,0,,,14.6553889,121.0518593
node,5205545969,0,,,14.6554317,121.0518768
node,5205545970,0,,,14.6554013,121.0519823
node,5205545971,0,,,14.6553733,121.0519727
node,5205545972,0,,,14.6553881,121.0519268
node,5205545973,0,,,14.6554161,121.0519364
node,5205545974,0,,,14.655411,121.05238
node,5205545975,0,,,14.6553791,121.052369
node,5205545976,0,,,14.6553946,121.0523211
node,5205545977,0,,,14.6554265,121.0523321
node,5205545978,0,,,14.6554482,121.0523183
node,5205545979,0,,,14.6554103,121.0523053
node,5205545980,0,,,14.6554197,121.0522761
node,5205545981,0,,,14.6554576,121.0522892
node,5205545982,0,,,14.6554116,121.0522796
node,5205545983,0,,,14.6553733,121.0522664
node,5205545984,0,,,14.6553849,121.0522304
node,5205545985,0,,,14.6554232,121.0522436
node,5205545986,0,,,14.6554121,121.0522245
node,5205545987,0,,,14.6553654,121.0522084
node,5205545988,0,,,14.6553804,121.0521618
node,5205545989,0,,,14.6554271,121.0521778
node,5205545990,0,,,14.6555439,121.0521491
node,5205545991,0,,,14.6555193,121.0521867
node,5205545992,0,,,14.6555478,121.0522067
node,5205545993,0,,,14.6555724,121.0521691
node,5205545994,0,,,14.6555903,121.0520678
node,5205545995,0,,,14.6555079,121.0520671
node,5205545996,0,,,14.6555082,121.052025
node,5205545997,0,,,14.6555906,121.0520256
node,5205545998,0,,,14.6555013,121.0520209
node,5205545999,0,,,14.6554941,121.0520812
node,5205546000,0,,,14.6554576,121.0520766
node,5205546001,0,,,14.6554648,121.0520162
node,5205546002,0,,,14.6554267,121.0521063
node,5205546003,0,,,14.6553904,121.0521606
node,5205546004,0,,,14.655361,121.0521396
node,5205546005,0,,,14.6553973,121.0520853
node,5205546006,0,,,14.6554205,121.0520491
node,5205546007,0,,,14.6554153,121.0520779
node,5205546008,0,,,14.6554433,121.0520833
node,5205546009,0,,,14.6554485,121.0520545
node,5205546010,0,,,14.6553677,121.0520575
node,5205546011,0,,,14.6554034,121.0520783
node,5205546012,0,,,14.6554142,121.0520585
node,5205546013,0,,,14.6553785,121.0520377
node,5205546014,0,,,14.6553958,121.052023
node,5205546015,0,,,14.6554405,121.0520438
node,5205546016,0,,,14.6554531,121.0520149
node,5205546017,0,,,14.6554083,121.0519941
node,5205546018,0,,,14.6554609,121.0519592
node,5205546019,0,,,14.6554395,121.0520014
node,5205546020,0,,,14.6554025,121.0519814
node,5205546221,0,,,14.6554239,121.0519391
node,5205546222,0,,,14.6554285,121.052153
node,5205546223,0,,,14.6554272,121.0521979
node,5205546224,0,,,14.6554719,121.0521993
node,5205546225,0,,,14.6554732,121.0521544
node,5205546226,0,,,14.6554699,121.0521423
node,5205546227,0,,,14.6554304,121.0521423
node,5205546228,0,,,14.6554304,121.0521068
node,5205546229,0,,,14.6554699,121.0521068
node,5205546230,0,,,14.6555134,121.0521069
node,5205546231,0,,,14.6555121,121.0521398
node,5205546232,0,,,14.6554764,121.0521383
node,5205546233,0,,,14.6554777,121.0521054
node,5205546234,0,,,14.6555566,121.05207
node,5205546235,0,,,14.6555339,121.0521029
node,5205546236,0,,,14.6555673,121.0521276
node,5205546237,0,,,14.65559,121.0520947
node,5205546238,0,,,14.6555509,121.0519079
node,5205546239,0,,,14.6555301,121.0519508
node,5205546240,0,,,14.6554985,121.0519344
node,5205546241,0,,,14.6555192,121.0518915
node,5205546242,0,,,14.6554951,121.0519669
node,5205546243,0,,,14.6554853,121.0520011
node,5205546244,0,,,14.6555154,121.0520102
node,5205546245,0,,,14.6555251,121.051976
node,5205546246,0,,,14.6555242,121.052015
node,5205546247,0,,,14.6555534,121.0520237
node,5205546248,0,,,14.6555634,121.0519881
node,5205546249,0,,,14.6555342,121.0519794
node,5205546250,0,,,14.6554866,121.0521564
node,5205546251,0,,,14.6554697,121.0522295
node,5205546252,0,,,14.655505,121.0522382
node,5205546253,0,,,14.6555218,121.0521651
node,5205546254,0,,,14.655425,121.052267
node,5205546255,0,,,14.6554762,121.0522912
node,5205546256,0,,,14.6554907,121.0522583
node,5205546257,0,,,14.6554395,121.0522342
node,5205546258,0,,,14.6554351,121.0523304
node,5205546259,0,,,14.6554209,121.0523834
node,5205546260,0,,,14.655457,121.0523938
node,5205546261,0,,,14.6554712,121.0523408
node,5205546262,0,,,14.6553689,121.0524214
node,5205546263,0,,,14.6554299,121.0524442
node,5205546264,0,,,14.655444,121.0524038
node,5205546265,0,,,14.655383,121.052381
node,5205546266,0,,,14.6553467,121.0524925
node,5205546267,0,,,14.655396,121.0525368
node,5205546268,0,,,14.6554232,121.0525044
node,5205546269,0,,,14.6553739,121.0524601
node,5205546270,0,,,14.6553577,121.0525909
node,5205546271,0,,,14.6553901,121.0526171
node,5205546272,0,,,14.6554155,121.0525835
node,5205546273,0,,,14.655383,121.0525574
node,5205546274,0,,,14.6554851,121.0525975
node,5205546275,0,,,14.6554643,121.052625
node,5205546276,0,,,14.6554362,121.0526023
node,5205546277,0,,,14.655457,121.0525748
node,5205546278,0,,,14.6554328,121.0525884
node,5205546279,0,,,14.6554036,121.0525629
node,5205546280,0,,,14.6554278,121.0525332
node,5205546281,0,,,14.655457,121.0525587
node,5205546282,0,,,14.6553974,121.0526193
node,5205546283,0,,,14.6554474,121.0526615
node,5205546284,0,,,14.6554693,121.0526338
node,5205546285,0,,,14.6554193,121.0525916
node,5205546286,0,,,14.6553813,121.0526716
node,5205546287,0,,,14.6554176,121.0526957
node,5205546288,0,,,14.6554382,121.0526627
node,5205546289,0,,,14.6554018,121.0526385
node,5205546290,0,,,14.6553518,121.0527896
node,5205546291,0,,,14.6553894,121.0528158
node,5205546292,0,,,14.6554083,121.0527867
node,5205546293,0,,,14.6553707,121.0527606
node,5205546294,0,,,14.6553584,121.0527492
node,5205546295,0,,,14.6553993,121.0527733
node,5205546296,0,,,14.6554193,121.0527371
node,5205546297,0,,,14.6553785,121.0527129
node,5205546298,0,,,14.655543,121.0525214
node,5205546299,0,,,14.6555121,121.0525192
node,5205546300,0,,,14.6555156,121.052468
node,5205546301,0,,,14.6555465,121.0524702
node,5205546302,0,,,14.6555896,121.0525164
node,5205546303,0,,,14.6555521,121.0524598
node,5205546304,0,,,14.6555932,121.0524628
node,5205546305,0,,,14.6556739,121.0525066
node,5205546306,0,,,14.6555971,121.0525011
node,5205546307,0,,,14.6555994,121.0524666
node,5205546308,0,,,14.6556762,121.0524722
node,5205546309,0,,,14.6555867,121.0525644
node,5205546310,0,,,14.6555452,121.0525614
node,5205546311,0,,,14.6555485,121.0525135
node,5205546312,0,,,14.65559,121.0525165
node,5205546313,0,,,14.6555967,121.0525613
node,5205546314,0,,,14.6556797,121.0525674
node,5205546315,0,,,14.6556834,121.0525138
node,5205546316,0,,,14.6556003,121.0525078
node,5205546317,0,,,14.6556676,121.0526782
node,5205546318,0,,,14.655639,121.0527493
node,5205546319,0,,,14.6555887,121.0527277
node,5205546320,0,,,14.6556172,121.0526566
node,5205546421,0,,,14.6555715,121.0526239
node,5205546422,0,,,14.6556351,121.0526481
node,5205546423,0,,,14.655649,121.052609
node,5205546424,0,,,14.6555854,121.0525849
node,5205546425,0,,,14.6555864,121.0527977
node,5205546426,0,,,14.6555668,121.0528646
node,5205546428,0,,,14.6556263,121.0528102
node,5205546429,0,,,14.6556816,121.0527598
node,5205546430,0,,,14.6556544,121.0527852
node,5205546431,0,,,14.6556328,121.0527606
node,5205546432,0,,,14.65566,121.0527351
node,5205546433,0,,,14.6556638,121.0528193
node,5205546434,0,,,14.6557274,121.0528394
node,5205546435,0,,,14.6557444,121.052782
node,5205546436,0,,,14.6556808,121.0527619
node,5205546437,0,,,14.655704,121.0525203
node,5205546438,0,,,14.6556677,121.0525994
node,5205546439,0,,,14.6557132,121.0526218
node,5205546440,0,,,14.6557495,121.0525426
node,5205546441,0,,,14.6557351,121.0524147
node,5205546442,0,,,14.6556968,121.0524971
node,5205546443,0,,,14.6557547,121.0525259
node,5205546444,0,,,14.655793,121.0524434
node,5205546445,0,,,14.6557514,121.0525601
node,5205546446,0,,,14.6557845,121.0525735
node,5205546447,0,,,14.655795,121.052546
node,5205546448,0,,,14.6557619,121.0525326
node,5205546449,0,,,14.6558564,121.052473
node,5205546450,0,,,14.6558175,121.0525501
node,5205546451,0,,,14.6557638,121.0525212
node,5205546452,0,,,14.6558027,121.0524441
node,5205546453,0,,,14.6559089,121.0520259
node,5205546454,0,,,14.6558642,121.0520809
node,5205546455,0,,,14.6558222,121.0520444
node,5205546456,0,,,14.655867,121.0519894
node,5205546457,0,,,14.6560193,121.0522454
node,5205546458,0,,,14.6559564,121.0522434
node,5205546459,0,,,14.6559571,121.0522174
node,5205546460,0,,,14.6560201,121.0522194
node,5205546461,0,,,14.656,121.0523254
node,5205546462,0,,,14.6559649,121.0523254
node,5205546463,0,,,14.6559649,121.0522999
node,5205546464,0,,,14.656,121.0522999
node,5205546465,0,,,14.655741,121.0523822
node,5205546466,0,,,14.6557818,121.0523902
node,5205546467,0,,,14.6557885,121.0523542
node,5205546468,0,,,14.6557476,121.0523462
node,5205546469,0,,,14.6558121,121.0522551
node,5205546470,0,,,14.6558082,121.0523121
node,5205546471,0,,,14.655769,121.0523093
node,5205546472,0,,,14.6557729,121.0522523
node,5205546473,0,,,14.6558881,121.0521923
node,5205546474,0,,,14.6558803,121.0522868
node,5205546475,0,,,14.655937,121.0522918
node,5205546476,0,,,14.6559448,121.0521973
node,5205546477,0,,,14.6555202,121.0522112
node,5205546478,0,,,14.655504,121.0522554
node,5205546479,0,,,14.6555387,121.052269
node,5205546480,0,,,14.6555549,121.0522248
node,5205546481,0,,,14.6555163,121.0522676
node,5205546482,0,,,14.6554969,121.0523219
node,5205546483,0,,,14.6555251,121.0523327
node,5205546484,0,,,14.6555445,121.0522784
node,5205546485,0,,,14.655518,121.0524634
node,5205546486,0,,,14.6554454,121.0524426
node,5205546487,0,,,14.6554563,121.0524018
node,5205546488,0,,,14.655529,121.0524226
node,5205546489,0,,,14.6555388,121.0524105
node,5205546490,0,,,14.6554688,121.0523904
node,5205546491,0,,,14.6554823,121.0523401
node,5205546492,0,,,14.6555523,121.0523602
node,5205546493,0,,,14.6555598,121.0523604
node,5205546494,0,,,14.6555403,121.0524415
node,5205546495,0,,,14.6555686,121.0524487
node,5205546496,0,,,14.655588,121.0523676
node,5205546497,0,,,14.6555855,121.0523518
node,5205546498,0,,,14.6555621,121.0523417
node,5205546499,0,,,14.6555711,121.0523193
node,5205546500,0,,,14.6555945,121.0523294
node,5205546501,0,,,14.6556644,121.052258
node,5205546502,0,,,14.6556301,121.0523647
node,5205546503,0,,,14.6555958,121.0523529
node,5205546504,0,,,14.6556302,121.0522462
node,5205546505,0,,,14.6555623,121.05224
node,5205546506,0,,,14.6555448,121.0523017
node,5205546507,0,,,14.6555964,121.0523173
node,5205546508,0,,,14.6556139,121.0522556
node,5205546509,0,,,14.6555816,121.0521658
node,5205546510,0,,,14.6555602,121.0522301
node,5205546511,0,,,14.6556055,121.0522462
node,5205546512,0,,,14.6556269,121.0521819
node,5205546513,0,,,14.6556184,121.0522311
node,5205546514,0,,,14.6556657,121.0522518
node,5205546515,0,,,14.6556821,121.052212
node,5205546516,0,,,14.6556347,121.0521913
node,5205546517,0,,,14.6557457,121.0522222
node,5205546518,0,,,14.6557237,121.0522664
node,5205546519,0,,,14.6557424,121.0522764
node,5205546520,0,,,14.6557645,121.0522322
node,5205546721,0,,,14.655724,121.0522086
node,5205546722,0,,,14.6557675,121.0522253
node,5205546723,0,,,14.6557865,121.0521725
node,5205546724,0,,,14.6557431,121.0521557
node,5205546725,0,,,14.6556647,121.0521237
node,5205546726,0,,,14.6556977,121.0521398
node,5205546727,0,,,14.6557165,121.0520987
node,5205546728,0,,,14.6556834,121.0520826
node,5205546729,0,,,14.6555886,121.0520812
node,5205546730,0,,,14.655658,121.0521147
node,5205546731,0,,,14.6556795,121.0520672
node,5205546732,0,,,14.6556101,121.0520337
node,5205546733,0,,,14.6557373,121.0521045
node,5205546734,0,,,14.6557113,121.052088
node,5205546735,0,,,14.6557293,121.0520575
node,5205546736,0,,,14.6557554,121.0520739
node,5205546737,0,,,14.6557811,121.0520687
node,5205546738,0,,,14.655732,121.0520377
node,5205546739,0,,,14.6557615,121.0519879
node,5205546740,0,,,14.6558105,121.0520189
node,5205546741,0,,,14.6557856,121.0520001
node,5205546742,0,,,14.6557145,121.0519552
node,5205546743,0,,,14.6557414,121.0519097
node,5205546744,0,,,14.6558125,121.0519546
node,5205546745,0,,,14.6556554,121.0520269
node,5205546746,0,,,14.6556088,121.0519975
node,5205546747,0,,,14.6556329,121.0519566
node,5205546748,0,,,14.6556795,121.0519861
node,5205546749,0,,,14.6556818,121.0519793
node,5205546750,0,,,14.6556289,121.0519458
node,5205546751,0,,,14.6556558,121.0519003
node,5205546752,0,,,14.6557087,121.0519338
node,5205546753,0,,,14.6556927,121.0519194
node,5205546754,0,,,14.6556529,121.0518942
node,5205546755,0,,,14.6556701,121.051865
node,5205546756,0,,,14.65571,121.0518902
node,5205546757,0,,,14.6557442,121.051909
node,5205546758,0,,,14.655723,121.0518955
node,5205546759,0,,,14.6557452,121.051858
node,5205546760,0,,,14.6557664,121.0518714
node,5205546761,0,,,14.655719,121.0518847
node,5205546762,0,,,14.6556704,121.051854
node,5205546763,0,,,14.6556945,121.0518132
node,5205546764,0,,,14.6557431,121.0518439
node,5205546765,0,,,14.6557775,121.0519292
node,5205546766,0,,,14.6557528,121.0519136
node,5205546767,0,,,14.6557755,121.0518753
node,5205546768,0,,,14.6558002,121.0518908
node,5205546769,0,,,14.6558159,121.0519459
node,5205546770,0,,,14.6557924,121.0519311
node,5205546771,0,,,14.6558091,121.0519028
node,5205546772,0,,,14.6558326,121.0519177
node,5205546773,0,,,14.6558668,121.0518623
node,5205546774,0,,,14.6558382,121.0519106
node,5205546775,0,,,14.6558112,121.0518935
node,5205546776,0,,,14.6558397,121.0518453
node,5205546777,0,,,14.6558425,121.0518233
node,5205546778,0,,,14.6558114,121.0518702
node,5205546779,0,,,14.6557761,121.0518453
node,5205546780,0,,,14.6558073,121.0517983
node,5205546781,0,,,14.6557087,121.0518004
node,5205546782,0,,,14.6557742,121.0518366
node,5205546783,0,,,14.6557989,121.0517889
node,5205546784,0,,,14.6557333,121.0517527
node,5205546785,0,,,14.655754,121.0515378
node,5205546786,0,,,14.655828,121.0515874
node,5205546787,0,,,14.6558572,121.0515408
node,5205546788,0,,,14.6557833,121.0514912
node,5205546789,0,,,14.6557358,121.0516007
node,5205546790,0,,,14.6557805,121.0516296
node,5205546791,0,,,14.6558053,121.0515884
node,5205546792,0,,,14.6557606,121.0515596
node,5205546793,0,,,14.6557077,121.0516395
node,5205546794,0,,,14.6557531,121.0516737
node,5205546795,0,,,14.6557787,121.0516374
node,5205546796,0,,,14.6557333,121.0516032
node,5205546797,0,,,14.6556331,121.0519035
node,5205546798,0,,,14.6555929,121.0519652
node,5205546799,0,,,14.6555478,121.0519338
node,5205546800,0,,,14.655588,121.0518721
node,5205546801,0,,,14.6555823,121.0518524
node,5205546802,0,,,14.6555577,121.0519033
node,5205546803,0,,,14.6555231,121.0518855
node,5205546804,0,,,14.6555478,121.0518345
node,5205546805,0,,,14.6554597,121.0518496
node,5205546806,0,,,14.6555148,121.0518825
node,5205546807,0,,,14.6555322,121.0518513
node,5205546808,0,,,14.6554771,121.0518184
node,5205546809,0,,,14.6554228,121.051928
node,5205546810,0,,,14.6554759,121.0519602
node,5205546811,0,,,14.655505,121.051909
node,5205546812,0,,,14.6554518,121.0518768
node,5205546813,0,,,14.6553115,121.0518111
node,5205546814,0,,,14.655377,121.0518574
node,5205546815,0,,,14.6553992,121.0518238
node,5205546816,0,,,14.6553337,121.0517775
node,5205546817,0,,,14.6553757,121.051706
node,5205546818,0,,,14.6553348,121.0517596
node,5205546819,0,,,14.6553733,121.0517909
node,5205546820,0,,,14.6554142,121.0517373
node,5205547021,0,,,14.6554003,121.0517784
node,5205547022,0,,,14.6554379,121.0518079
node,5205547023,0,,,14.6554622,121.0517748
node,5205547024,0,,,14.6554245,121.0517453
node,5205547025,0,,,14.6553946,121.0516986
node,5205547026,0,,,14.6554789,121.051761
node,5205547027,0,,,14.6554972,121.0517346
node,5205547028,0,,,14.6554129,121.0516722
node,5205547029,0,,,14.6554227,121.0516225
node,5205547030,0,,,14.6554688,121.051662
node,5205547031,0,,,14.6554972,121.0516267
node,5205547032,0,,,14.6554511,121.0515871
node,5205547033,0,,,14.6555733,121.0516523
node,5205547034,0,,,14.6555298,121.0517113
node,5205547035,0,,,14.6554725,121.0516662
node,5205547036,0,,,14.655516,121.0516072
node,5205547037,0,,,14.6556202,121.0517046
node,5205547038,0,,,14.6555832,121.0517569
node,5205547039,0,,,14.6555413,121.0517252
node,5205547040,0,,,14.6555783,121.0516729
node,5205547041,0,,,14.65564,121.0516301
node,5205547042,0,,,14.6556121,121.0516569
node,5205547043,0,,,14.6555867,121.0516287
node,5205547044,0,,,14.6556146,121.0516018
node,5205547045,0,,,14.6555702,121.0515621
node,5205547046,0,,,14.6556227,121.051601
node,5205547047,0,,,14.6556542,121.0515556
node,5205547048,0,,,14.6556016,121.0515167
node,5205547049,0,,,14.6556331,121.0515934
node,5205547050,0,,,14.6556856,121.0516397
node,5205547051,0,,,14.6557113,121.0516085
node,5205547052,0,,,14.6556587,121.0515623
node,5205547053,0,,,14.6556616,121.0515552
node,5205547054,0,,,14.6557154,121.0515994
node,5205547055,0,,,14.6557554,121.0515475
node,5205547056,0,,,14.6557015,121.0515033
node,5205547057,0,,,14.6556609,121.0516936
node,5205547058,0,,,14.6557044,121.0517392
node,5205547059,0,,,14.6557379,121.0517051
node,5205547060,0,,,14.6556944,121.0516595
node,5205547061,0,,,14.6556875,121.0516475
node,5205547062,0,,,14.6556512,121.0516884
node,5205547063,0,,,14.655625,121.0516635
node,5205547064,0,,,14.6556613,121.0516226
node,5205547065,0,,,14.6559411,121.0519924
node,5205547066,0,,,14.6559943,121.0520326
node,5205547067,0,,,14.6560292,121.0519834
node,5205547068,0,,,14.655976,121.0519432
node,5205547069,0,,,14.6559088,121.0519177
node,5205547070,0,,,14.6559523,121.0519472
node,5205547071,0,,,14.655974,121.051913
node,5205547072,0,,,14.6559305,121.0518835
node,5205547073,0,,,14.6559047,121.0519159
node,5205547074,0,,,14.6558645,121.0519742
node,5205547075,0,,,14.6558242,121.0519445
node,5205547076,0,,,14.6558644,121.0518862
node,5205547077,0,,,14.655868,121.0519771
node,5205547078,0,,,14.6559166,121.0520107
node,5205547079,0,,,14.6559533,121.0519539
node,5205547080,0,,,14.6559046,121.0519204
node,5205547081,0,,,14.6558757,121.0517905
node,5205547082,0,,,14.6558433,121.0518401
node,5205547083,0,,,14.6558728,121.0518607
node,5205547084,0,,,14.6559052,121.0518111
node,5205547085,0,,,14.6559479,121.0518378
node,5205547086,0,,,14.655922,121.0518841
node,5205547087,0,,,14.6558851,121.051862
node,5205547088,0,,,14.6559111,121.0518157
node,5205547089,0,,,14.6560157,121.0519031
node,5205547090,0,,,14.6560553,121.0519333
node,5205547091,0,,,14.6560817,121.0518962
node,5205547092,0,,,14.6560421,121.051866
node,5205547093,0,,,14.6561195,121.051811
node,5205547094,0,,,14.6560754,121.0518754
node,5205547095,0,,,14.6560434,121.051852
node,5205547096,0,,,14.6560875,121.0517876
node,5205547097,0,,,14.6560696,121.0519321
node,5205547098,0,,,14.6561079,121.0519576
node,5205547099,0,,,14.6561265,121.0519277
node,5205547100,0,,,14.6560882,121.0519022
node,5205547101,0,,,14.6559725,121.0519304
node,5205547102,0,,,14.6560108,121.0519565
node,5205547103,0,,,14.6560317,121.0519237
node,5205547104,0,,,14.6559935,121.0518976
node,5205547105,0,,,14.6561495,121.0524214
node,5205547106,0,,,14.6561164,121.0524589
node,5205547107,0,,,14.6560999,121.0524434
node,5205547108,0,,,14.656133,121.0524058
node,5205547109,0,,,14.6561058,121.0522671
node,5205547110,0,,,14.6561292,121.052298
node,5205547111,0,,,14.6561492,121.0522818
node,5205547112,0,,,14.6561258,121.0522509
node,5205547113,0,,,14.6562051,121.0522058
node,5205547114,0,,,14.6561734,121.0522474
node,5205547115,0,,,14.6562024,121.0522711
node,5205547116,0,,,14.6562342,121.0522295
node,5205547117,0,,,14.6562381,121.05219
node,5205547118,0,,,14.6562718,121.0522067
node,5205547119,0,,,14.6562899,121.0521678
node,5205547120,0,,,14.6562562,121.052151
node,5205547321,0,,,14.6562426,121.0520455
node,5205547322,0,,,14.6562705,121.0520656
node,5205547323,0,,,14.6562835,121.0520464
node,5205547324,0,,,14.6562556,121.0520263
node,5205547325,0,,,14.6562805,121.051967
node,5205547326,0,,,14.6562617,121.0519918
node,5205547327,0,,,14.6562861,121.0520115
node,5205547328,0,,,14.6563049,121.0519867
node,5205547329,0,,,14.6565345,121.0522179
node,5205547330,0,,,14.656515,121.0522608
node,5205547331,0,,,14.6564794,121.0522436
node,5205547332,0,,,14.6564988,121.0522006
node,5205547333,0,,,14.6565779,121.0523133
node,5205547334,0,,,14.6565266,121.0522958
node,5205547335,0,,,14.6565352,121.052269
node,5205547336,0,,,14.6565864,121.0522865
node,5205547337,0,,,14.6563729,121.0523382
node,5205547338,0,,,14.6563347,121.0523242
node,5205547339,0,,,14.6563483,121.0522845
node,5205547340,0,,,14.6563866,121.0522985
node,5205547341,0,,,14.6563032,121.0522551
node,5205547342,0,,,14.6562772,121.0523262
node,5205547343,0,,,14.6563198,121.0523428
node,5205547344,0,,,14.6563457,121.0522717
node,5205547345,0,,,14.6557293,121.0527481
node,5205547346,0,,,14.6556968,121.0527575
node,5205547347,0,,,14.6556886,121.052727
node,5205547348,0,,,14.655721,121.0527176
node,5205547349,0,,,14.6557479,121.0526479
node,5205547350,0,,,14.6557174,121.0527102
node,5205547351,0,,,14.6557521,121.0527284
node,5205547352,0,,,14.6557826,121.052666
node,5205547353,0,,,14.6557617,121.0525726
node,5205547354,0,,,14.6557442,121.0526196
node,5205547355,0,,,14.6557833,121.0526352
node,5205547356,0,,,14.6558008,121.0525882
node,5205547357,0,,,14.6557446,121.0528032
node,5205547358,0,,,14.655838,121.0528454
node,5205547359,0,,,14.6558637,121.0527847
node,5205547360,0,,,14.6557703,121.0527425
node,5205547361,0,,,14.6557941,121.0526778
node,5205547362,0,,,14.6557726,121.0527281
node,5205547363,0,,,14.6558572,121.0527666
node,5205547364,0,,,14.6558786,121.0527163
node,5205547365,0,,,14.6558937,121.0527186
node,5205547366,0,,,14.6558677,121.0527709
node,5205547367,0,,,14.6559014,121.0527887
node,5205547368,0,,,14.6559273,121.0527364
node,5205547369,0,,,14.6558926,121.0528444
node,5205547370,0,,,14.6559601,121.0528843
node,5205547371,0,,,14.6559867,121.0528363
node,5205547372,0,,,14.6559192,121.0527964
node,5205547373,0,,,14.6559236,121.0527928
node,5205547374,0,,,14.6559866,121.0528284
node,5205547375,0,,,14.6560064,121.0527907
node,5205547376,0,,,14.6559435,121.0527552
node,5205547377,0,,,14.656023,121.052704
node,5205547378,0,,,14.6559867,121.0527563
node,5205547379,0,,,14.656024,121.052784
node,5205547380,0,,,14.6560603,121.0527317
node,5205547381,0,,,14.656066,121.0528413
node,5205547382,0,,,14.6560893,121.0528688
node,5205547383,0,,,14.6561206,121.0528404
node,5205547384,0,,,14.6560973,121.0528129
node,5205547385,0,,,14.6561,121.052794
node,5205547386,0,,,14.6560637,121.0528376
node,5205547387,0,,,14.6560292,121.0528068
node,5205547388,0,,,14.6560655,121.0527632
node,5205547389,0,,,14.6559567,121.0525552
node,5205547390,0,,,14.655921,121.0526223
node,5205547391,0,,,14.6559649,121.0526472
node,5205547392,0,,,14.6560006,121.0525802
node,5205547393,0,,,14.6559743,121.0526494
